transaction_id,customer_id,product_name,transaction_date
2344,704,iPhone,12/24/2023
2345,168,iPhone,3/18/2023
2346,224,iPad,9/24/2024
2347,839,iPhone,8/4/2023
2348,737,MacBook,10/3/2024
2349,703,MacBook,5/28/2022
2350,713,MacBook,2/10/2024
2351,127,AirPods,2/27/2023
2352,939,AirPods,3/18/2023
2353,668,iPad,3/18/2022
2354,720,iPad,2/26/2023
2355,605,iPad,11/24/2024
2356,689,AirPods,2/16/2024
2357,278,iPhone,8/2/2023
2358,460,MacBook,2/17/2024
2359,342,Apple Watch,10/25/2022
2360,948,AirPods,1/12/2023
2361,921,iPad,2/3/2023
2362,919,iPhone,3/14/2022
2363,567,iPad,10/27/2024
2364,930,iPad,9/8/2023
2365,185,Apple Watch,4/25/2022
2366,510,iPad,1/28/2023
2367,819,iPhone,4/14/2024
2368,156,AirPods,5/31/2024
2369,150,iPad,10/15/2024
2370,870,iPad,7/30/2022
2371,300,MacBook,3/31/2022
2372,851,AirPods,8/22/2024
2373,310,iPad,7/17/2023
2374,766,iPhone,4/3/2023
2375,303,iPhone,6/19/2024
2376,484,iPhone,12/27/2023
2377,225,Apple Watch,8/5/2023
2378,299,MacBook,10/4/2022
2379,673,iPhone,3/25/2023
2380,297,iPad,2/1/2024
2381,413,Apple Watch,6/25/2023
2382,303,MacBook,7/17/2023
2383,892,iPhone,12/31/2023
2384,224,iPhone,10/26/2022
2385,928,iPhone,6/28/2024
2386,116,iPad,12/8/2023
2387,344,MacBook,5/20/2024
2388,656,MacBook,5/26/2024
2389,774,iPad,7/22/2023
2390,249,AirPods,3/1/2024
2391,948,iPhone,8/5/2022
2392,826,Apple Watch,9/20/2024
2393,112,iPhone,10/19/2022
2394,767,Apple Watch,10/28/2022
2395,721,AirPods,2/2/2022
2396,717,AirPods,6/18/2023
2397,953,iPad,9/30/2024
2398,449,Apple Watch,1/15/2024
2399,396,MacBook,1/11/2023
2400,465,AirPods,3/16/2024
2401,938,iPhone,2/20/2024
2402,523,AirPods,6/15/2024
2403,678,iPad,9/4/2023
2404,319,MacBook,11/19/2022
2405,950,AirPods,6/9/2024
2406,574,iPhone,10/28/2022
2407,610,AirPods,3/7/2024
2408,920,iPhone,1/14/2022
2409,465,Apple Watch,10/17/2024
2410,622,AirPods,12/8/2023
2411,409,MacBook,2/1/2022
2412,397,MacBook,3/18/2022
2413,695,iPhone,10/8/2024
2414,914,AirPods,4/20/2023
2415,637,MacBook,2/10/2022
2416,470,MacBook,10/9/2024
2417,698,iPhone,7/26/2023
2418,574,iPad,3/8/2024
2419,614,Apple Watch,8/20/2023
2420,447,MacBook,5/28/2023
2421,597,Apple Watch,2/29/2024
2422,214,MacBook,11/5/2024
2423,997,Apple Watch,12/21/2022
2424,151,iPad,10/10/2023
2425,561,Apple Watch,3/31/2023
2426,973,MacBook,10/20/2022
2427,365,Apple Watch,8/10/2023
2428,193,MacBook,6/25/2022
2429,537,AirPods,2/27/2022
2430,247,iPad,1/21/2023
2431,684,Apple Watch,2/6/2024
2432,326,AirPods,10/23/2023
2433,117,MacBook,8/26/2022
2434,423,AirPods,10/18/2024
2435,861,Apple Watch,6/29/2024
2436,269,Apple Watch,3/18/2022
2437,652,AirPods,7/13/2022
2438,486,MacBook,8/29/2024
2439,907,AirPods,6/23/2024
2440,244,AirPods,4/17/2022
2441,523,Apple Watch,5/24/2023
2442,444,AirPods,5/18/2023
2443,452,iPad,3/11/2022
2444,440,iPhone,4/8/2023
2445,345,iPad,8/16/2024
2446,567,iPad,3/6/2024
2447,957,AirPods,3/22/2023
2448,674,Apple Watch,2/27/2024
2449,297,iPhone,4/6/2024
2450,749,iPad,3/18/2023
2451,141,AirPods,12/25/2023
2452,441,Apple Watch,3/13/2022
2453,174,iPad,1/31/2024
2454,757,AirPods,4/25/2024
2455,916,AirPods,8/2/2022
2456,555,iPad,3/21/2022
2457,967,iPhone,2/15/2024
2458,537,Apple Watch,3/4/2023
2459,552,iPhone,8/23/2022
2460,660,iPad,2/11/2023
2461,958,Apple Watch,5/29/2022
2462,591,Apple Watch,1/3/2022
2463,456,MacBook,12/5/2022
2464,906,MacBook,5/6/2024
2465,849,Apple Watch,9/17/2022
2466,427,MacBook,8/27/2023
2467,964,iPhone,1/24/2023
2468,579,iPhone,6/20/2022
2469,695,MacBook,9/20/2024
2470,776,Apple Watch,7/27/2022
2471,886,iPad,9/19/2022
2472,824,AirPods,6/9/2023
2473,568,AirPods,3/8/2023
2474,628,iPad,5/24/2024
2475,862,AirPods,12/7/2022
2476,252,iPhone,4/27/2022
2477,111,Apple Watch,11/21/2022
2478,661,MacBook,8/15/2023
2479,570,iPad,10/23/2023
2480,271,MacBook,6/21/2024
2481,101,Apple Watch,10/12/2022
2482,470,MacBook,11/10/2023
2483,346,iPad,11/11/2023
2484,228,iPhone,4/11/2022
2485,645,Apple Watch,5/26/2023
2486,245,iPhone,7/11/2023
2487,608,iPhone,10/13/2022
2488,493,iPhone,1/7/2022
2489,454,AirPods,6/16/2024
2490,132,AirPods,11/28/2023
2491,952,AirPods,5/25/2023
2492,745,iPhone,9/19/2024
2493,786,iPhone,11/23/2023
2494,635,iPhone,3/1/2022
2495,393,iPhone,10/8/2022
2496,428,AirPods,2/17/2023
2497,166,MacBook,8/20/2024
2498,577,iPhone,10/25/2022
2499,284,iPad,8/19/2023
2500,537,Apple Watch,1/28/2022
2501,718,Apple Watch,7/25/2023
2502,816,Apple Watch,1/9/2024
2503,852,iPad,6/27/2023
2504,116,MacBook,6/4/2023
2505,746,Apple Watch,9/7/2024
2506,124,iPhone,1/31/2024
2507,998,iPad,2/28/2023
2508,652,iPhone,7/24/2022
2509,675,AirPods,3/23/2022
2510,933,iPhone,2/11/2022
2511,530,iPad,12/12/2022
2512,897,AirPods,11/12/2024
2513,600,MacBook,1/4/2023
2514,825,iPad,3/18/2023
2515,513,iPad,6/13/2024
2516,789,Apple Watch,12/22/2022
2517,582,AirPods,7/8/2024
2518,573,MacBook,2/23/2022
2519,375,AirPods,2/1/2023
2520,513,Apple Watch,8/27/2023
2521,444,iPad,5/11/2024
2522,597,MacBook,9/11/2023
2523,616,iPhone,2/6/2022
2524,876,iPhone,7/3/2023
2525,645,MacBook,2/16/2023
2526,791,AirPods,11/6/2022
2527,185,MacBook,4/19/2024
2528,473,iPhone,3/9/2022
2529,325,iPhone,2/1/2022
2530,868,MacBook,8/4/2023
2531,437,Apple Watch,5/12/2024
2532,429,Apple Watch,9/8/2022
2533,732,MacBook,8/29/2024
2534,130,MacBook,12/28/2023
2535,701,iPad,1/24/2023
2536,840,Apple Watch,7/22/2023
2537,319,iPad,10/31/2022
2538,266,AirPods,2/5/2022
2539,693,iPad,2/14/2022
2540,696,iPhone,3/10/2023
2541,190,Apple Watch,12/6/2023
2542,255,iPhone,11/24/2022
2543,748,AirPods,8/25/2022
2544,286,iPhone,1/18/2022
2545,206,iPhone,10/14/2024
2546,745,iPhone,11/22/2024
2547,692,iPhone,2/14/2022
2548,737,Apple Watch,4/18/2022
2549,957,AirPods,3/9/2023
2550,303,iPad,10/31/2022
2551,765,iPad,2/15/2022
2552,432,MacBook,7/23/2024
2553,756,Apple Watch,12/22/2023
2554,868,MacBook,10/7/2023
2555,221,Apple Watch,11/7/2024
2556,478,iPad,3/31/2023
2557,861,MacBook,3/25/2024
2558,668,iPhone,6/23/2024
2559,231,AirPods,2/18/2023
2560,462,AirPods,12/23/2023
2561,821,AirPods,9/14/2024
2562,711,AirPods,6/3/2022
2563,809,iPhone,5/25/2024
2564,362,iPhone,6/14/2024
2565,556,iPhone,10/15/2022
2566,847,MacBook,4/19/2024
2567,299,iPhone,10/19/2023
2568,437,iPad,4/27/2024
2569,909,iPad,3/6/2022
2570,599,Apple Watch,2/13/2023
2571,867,Apple Watch,8/11/2023
2572,491,iPad,4/28/2023
2573,870,iPad,1/29/2022
2574,413,MacBook,4/29/2023
2575,155,MacBook,3/14/2022
2576,401,Apple Watch,6/7/2024
2577,831,AirPods,10/31/2023
2578,627,MacBook,10/23/2023
2579,372,MacBook,5/23/2024
2580,334,Apple Watch,8/17/2024
2581,214,MacBook,4/14/2023
2582,438,AirPods,8/3/2024
2583,819,iPad,12/1/2024
2584,715,Apple Watch,5/26/2024
2585,963,iPad,11/4/2024
2586,887,MacBook,2/22/2024
2587,502,AirPods,4/5/2022
2588,536,AirPods,5/31/2024
2589,639,AirPods,10/9/2023
2590,442,AirPods,10/15/2022
2591,837,iPhone,7/7/2022
2592,658,iPad,4/20/2023
2593,710,MacBook,5/24/2022
2594,448,iPhone,4/17/2022
2595,480,MacBook,4/4/2022
2596,687,Apple Watch,2/18/2024
2597,842,AirPods,3/7/2024
2598,784,AirPods,5/16/2022
2599,455,AirPods,1/11/2024
2600,955,MacBook,3/26/2023
2601,408,AirPods,7/8/2023
2602,745,Apple Watch,12/5/2023
2603,423,iPad,8/9/2023
2604,228,iPhone,6/25/2022
2605,135,iPhone,2/25/2024
2606,498,MacBook,9/9/2022
2607,627,MacBook,3/25/2024
2608,286,AirPods,11/4/2023
2609,772,AirPods,11/19/2022
2610,898,AirPods,3/2/2022
2611,646,AirPods,9/16/2024
2612,734,MacBook,11/30/2023
2613,303,MacBook,7/9/2023
2614,375,AirPods,8/2/2024
2615,564,iPad,7/24/2023
2616,505,MacBook,1/21/2022
2617,494,iPad,2/17/2023
2618,744,AirPods,9/3/2022
2619,188,Apple Watch,9/19/2023
2620,756,AirPods,7/17/2022
2621,753,iPhone,5/29/2024
2622,989,Apple Watch,5/28/2023
2623,586,MacBook,10/19/2022
2624,629,iPad,2/15/2022
2625,451,iPhone,10/15/2022
2626,123,MacBook,7/27/2023
2627,447,Apple Watch,4/9/2023
2628,332,MacBook,12/1/2024
2629,340,AirPods,4/16/2022
2630,679,iPhone,10/10/2024
2631,229,Apple Watch,9/5/2024
2632,827,iPhone,10/30/2024
2633,901,iPhone,4/1/2022
2634,189,iPad,10/30/2024
2635,657,Apple Watch,10/8/2022
2636,439,AirPods,9/12/2023
2637,989,Apple Watch,8/11/2022
2638,961,AirPods,10/22/2022
2639,951,MacBook,5/11/2024
2640,110,Apple Watch,9/9/2024
2641,143,AirPods,9/19/2023
2642,913,MacBook,5/1/2024
2643,163,MacBook,8/7/2023
2644,442,iPad,9/3/2024
2645,534,iPhone,3/29/2024
2646,224,MacBook,3/21/2022
2647,876,Apple Watch,10/25/2022
2648,829,Apple Watch,1/28/2022
2649,729,iPhone,4/15/2022
2650,356,Apple Watch,8/31/2024
2651,227,iPhone,5/27/2024
2652,433,iPhone,1/4/2022
2653,552,MacBook,6/22/2023
2654,503,iPhone,2/15/2024
2655,112,iPhone,3/6/2023
2656,101,MacBook,8/3/2022
2657,419,iPhone,11/21/2022
2658,731,MacBook,8/20/2022
2659,866,iPhone,5/6/2023
2660,198,iPad,2/1/2024
2661,654,MacBook,4/1/2022
2662,308,MacBook,8/25/2023
2663,556,Apple Watch,4/21/2022
2664,166,iPad,7/3/2022
2665,544,AirPods,2/1/2022
2666,801,MacBook,7/11/2022
2667,816,iPhone,2/23/2022
2668,955,iPad,1/26/2023
2669,358,MacBook,11/24/2023
2670,659,Apple Watch,5/22/2023
2671,123,MacBook,2/4/2024
2672,474,iPad,12/3/2023
2673,983,iPhone,4/12/2022
2674,555,AirPods,5/23/2022
2675,518,MacBook,11/12/2022
2676,651,iPad,2/16/2022
2677,135,iPhone,7/4/2022
2678,772,iPhone,4/30/2024
2679,332,AirPods,11/15/2024
2680,527,iPhone,3/23/2022
2681,479,iPad,2/12/2022
2682,725,MacBook,10/21/2024
2683,150,MacBook,11/24/2023
2684,977,iPhone,7/31/2024
2685,135,iPad,8/1/2022
2686,335,AirPods,6/19/2022
2687,954,MacBook,12/18/2023
2688,996,MacBook,4/19/2023
2689,825,iPhone,11/7/2023
2690,387,Apple Watch,10/4/2023
2691,831,iPhone,2/28/2023
2692,324,iPhone,6/4/2023
2693,935,iPhone,5/22/2024
2694,708,AirPods,9/12/2022
2695,445,Apple Watch,5/27/2022
2696,677,Apple Watch,6/13/2022
2697,157,Apple Watch,9/15/2022
2698,588,AirPods,2/12/2022
2699,259,iPad,10/27/2023
2700,452,iPad,7/25/2022
2701,371,iPhone,6/28/2024
2702,875,iPad,9/27/2023
2703,157,iPad,2/28/2022
2704,150,iPad,5/28/2022
2705,792,MacBook,9/27/2023
2706,879,Apple Watch,3/20/2023
2707,932,iPhone,6/24/2024
2708,203,Apple Watch,4/23/2024
2709,949,iPad,6/1/2023
2710,277,MacBook,4/22/2022
2711,663,iPhone,2/25/2022
2712,208,MacBook,4/13/2024
2713,179,iPhone,7/28/2023
2714,835,iPad,8/22/2022
2715,971,AirPods,1/4/2023
2716,857,MacBook,2/26/2024
2717,226,iPhone,11/4/2022
2718,381,AirPods,9/10/2022
2719,904,Apple Watch,5/18/2022
2720,677,MacBook,10/19/2022
2721,890,iPhone,2/15/2022
2722,756,Apple Watch,4/2/2022
2723,897,AirPods,5/16/2023
2724,754,MacBook,2/7/2022
2725,715,Apple Watch,4/27/2024
2726,486,MacBook,4/21/2023
2727,253,AirPods,6/18/2023
2728,620,iPhone,3/5/2024
2729,113,Apple Watch,3/31/2022
2730,597,iPad,9/7/2024
2731,698,Apple Watch,5/6/2022
2732,996,Apple Watch,6/3/2023
2733,232,iPad,2/9/2022
2734,570,AirPods,7/27/2022
2735,485,MacBook,8/18/2022
2736,147,iPad,8/24/2023
2737,546,AirPods,1/17/2022
2738,168,iPad,4/20/2024
2739,419,iPad,5/23/2022
2740,347,AirPods,11/10/2023
2741,920,iPad,5/16/2022
2742,898,MacBook,10/28/2022
2743,994,iPhone,4/20/2022
2744,386,Apple Watch,9/26/2024
2745,446,AirPods,10/17/2024
2746,853,iPad,2/17/2024
2747,588,Apple Watch,11/27/2023
2748,789,iPad,5/17/2022
2749,269,Apple Watch,10/26/2022
2750,715,iPad,9/26/2024
2751,873,Apple Watch,8/9/2024
2752,467,Apple Watch,5/14/2024
2753,846,iPhone,7/6/2022
2754,645,iPhone,9/27/2022
2755,457,MacBook,12/10/2023
2756,800,iPhone,7/4/2023
2757,173,iPhone,1/22/2022
2758,807,Apple Watch,10/6/2023
2759,809,iPad,9/17/2022
2760,350,AirPods,4/20/2023
2761,985,Apple Watch,12/4/2023
2762,230,AirPods,4/27/2022
2763,536,iPad,6/29/2022
2764,316,iPad,6/10/2023
2765,173,iPad,12/3/2023
2766,965,iPad,5/8/2023
2767,732,AirPods,1/2/2024
2768,455,MacBook,1/29/2023
2769,460,iPhone,1/1/2022
2770,176,Apple Watch,7/25/2024
2771,981,iPad,6/26/2024
2772,501,Apple Watch,3/21/2024
2773,477,iPad,2/15/2023
2774,327,iPhone,11/3/2023
2775,121,iPhone,10/24/2022
2776,663,iPad,12/18/2022
2777,939,iPhone,12/25/2023
2778,391,iPhone,5/22/2022
2779,639,Apple Watch,3/2/2024
2780,992,iPad,10/22/2023
2781,656,MacBook,4/12/2024
2782,447,iPad,9/24/2022
2783,334,AirPods,7/9/2024
2784,482,AirPods,12/7/2022
2785,404,iPad,10/15/2022
2786,771,iPhone,5/19/2023
2787,240,AirPods,5/5/2024
2788,231,Apple Watch,10/27/2023
2789,721,AirPods,8/11/2023
2790,222,Apple Watch,6/1/2023
2791,171,Apple Watch,8/14/2022
2792,143,iPhone,5/3/2024
2793,364,AirPods,4/23/2022
2794,674,MacBook,12/3/2023
2795,751,MacBook,2/14/2023
2796,381,iPhone,7/19/2023
2797,540,iPhone,9/13/2024
2798,269,iPad,1/12/2024
2799,236,iPad,3/22/2022
2800,361,iPhone,1/14/2022
2801,271,iPhone,5/27/2022
2802,870,AirPods,9/24/2024
2803,474,iPad,3/28/2024
2804,173,iPhone,8/11/2023
2805,193,AirPods,1/16/2022
2806,701,iPhone,8/26/2023
2807,532,MacBook,6/8/2023
2808,116,MacBook,2/16/2023
2809,289,iPad,6/18/2023
2810,599,MacBook,10/14/2024
2811,488,AirPods,1/18/2024
2812,278,AirPods,7/4/2022
2813,548,iPhone,8/25/2022
2814,156,MacBook,10/11/2022
2815,296,AirPods,1/1/2024
2816,908,AirPods,5/10/2023
2817,525,iPhone,3/22/2023
2818,351,iPad,1/14/2023
2819,688,MacBook,7/25/2022
2820,807,AirPods,2/14/2022
2821,673,Apple Watch,6/22/2022
2822,758,Apple Watch,7/4/2022
2823,972,MacBook,6/29/2024
2824,524,AirPods,6/7/2022
2825,534,iPhone,1/4/2023
2826,860,iPad,5/1/2023
2827,660,AirPods,6/26/2023
2828,852,iPad,4/9/2022
2829,105,Apple Watch,11/6/2023
2830,456,iPad,5/16/2022
2831,490,AirPods,9/22/2024
2832,932,MacBook,11/10/2024
2833,320,iPad,11/2/2022
2834,662,iPad,12/31/2023
2835,461,Apple Watch,3/12/2023
2836,980,AirPods,9/24/2024
2837,190,iPad,1/6/2024
2838,864,MacBook,7/21/2024
2839,841,AirPods,6/3/2023
2840,605,AirPods,10/4/2022
2841,101,iPad,1/7/2024
2842,127,MacBook,3/21/2023
2843,345,MacBook,7/27/2022
2844,196,MacBook,12/14/2022
2845,845,iPhone,3/1/2023
2846,331,iPad,11/21/2023
2847,380,MacBook,12/13/2023
2848,719,MacBook,5/20/2023
2849,240,AirPods,1/10/2023
2850,920,AirPods,9/17/2023
2851,646,iPad,3/6/2023
2852,864,Apple Watch,3/11/2024
2853,743,MacBook,1/18/2024
2854,366,iPad,11/24/2024
2855,386,MacBook,5/29/2022
2856,763,iPad,8/21/2022
2857,553,Apple Watch,4/9/2023
2858,697,AirPods,3/10/2022
2859,335,iPad,10/1/2022
2860,782,iPad,6/6/2024
2861,906,iPad,1/24/2022
2862,290,AirPods,4/12/2024
2863,852,MacBook,3/22/2024
2864,664,iPad,11/21/2023
2865,257,AirPods,12/23/2023
2866,247,iPhone,11/5/2023
2867,315,Apple Watch,2/23/2023
2868,573,Apple Watch,2/28/2022
2869,473,iPad,3/10/2024
2870,735,MacBook,2/4/2024
2871,925,Apple Watch,8/25/2022
2872,869,MacBook,12/20/2022
2873,673,iPhone,1/23/2022
2874,828,iPhone,9/6/2024
2875,571,iPhone,2/8/2023
2876,571,iPhone,11/9/2023
2877,496,iPad,1/15/2023
2878,447,iPhone,10/30/2023
2879,523,MacBook,5/29/2023
2880,492,Apple Watch,4/10/2024
2881,258,iPad,12/16/2022
2882,769,MacBook,8/24/2024
2883,997,AirPods,9/23/2023
2884,657,Apple Watch,5/21/2023
2885,689,iPad,2/3/2023
2886,843,MacBook,6/28/2023
2887,859,Apple Watch,1/16/2024
2888,427,iPhone,8/4/2024
2889,187,iPhone,1/17/2024
2890,650,Apple Watch,9/3/2024
2891,979,iPad,3/22/2022
2892,145,AirPods,7/30/2024
2893,409,AirPods,1/20/2022
2894,501,iPad,11/4/2022
2895,190,AirPods,9/29/2023
2896,466,Apple Watch,6/11/2023
2897,166,AirPods,3/1/2022
2898,602,AirPods,8/12/2023
2899,806,iPhone,6/11/2024
2900,399,iPad,2/24/2024
2901,548,MacBook,9/2/2022
2902,104,AirPods,8/18/2022
2903,888,Apple Watch,4/9/2024
2904,875,iPhone,2/4/2023
2905,579,MacBook,8/15/2023
2906,242,iPhone,2/7/2022
2907,672,Apple Watch,6/21/2022
2908,577,MacBook,8/19/2024
2909,383,iPhone,9/16/2023
2910,518,MacBook,5/27/2024
2911,685,MacBook,12/1/2022
2912,342,AirPods,2/5/2024
2913,191,AirPods,5/19/2022
2914,300,Apple Watch,4/22/2023
2915,605,iPad,8/26/2024
2916,248,iPad,9/17/2022
2917,999,MacBook,1/14/2024
2918,463,iPhone,2/13/2024
2919,780,iPhone,10/1/2022
2920,318,MacBook,5/24/2022
2921,895,iPhone,11/18/2023
2922,293,AirPods,3/25/2022
2923,839,iPhone,10/10/2024
2924,148,iPad,10/6/2023
2925,735,AirPods,10/26/2024
2926,341,iPhone,2/18/2022
2927,226,Apple Watch,4/9/2023
2928,754,Apple Watch,8/31/2023
2929,396,iPhone,8/25/2024
2930,127,MacBook,8/24/2022
2931,516,iPhone,2/29/2024
2932,297,iPad,4/6/2023
2933,427,AirPods,7/18/2022
2934,371,iPad,5/1/2023
2935,180,iPhone,1/29/2024
2936,198,iPhone,11/26/2022
2937,140,MacBook,1/15/2022
2938,765,Apple Watch,12/22/2023
2939,114,AirPods,7/6/2022
2940,895,MacBook,12/17/2022
2941,569,MacBook,12/15/2023
2942,389,iPad,5/22/2024
2943,138,iPad,5/30/2024
2944,214,iPhone,1/15/2023
2945,576,iPhone,8/4/2023
2946,438,Apple Watch,1/22/2022
2947,844,Apple Watch,8/31/2024
2948,906,iPad,6/10/2022
2949,445,MacBook,8/27/2022
2950,997,AirPods,11/20/2023
2951,940,MacBook,9/8/2023
2952,846,iPad,10/11/2023
2953,913,iPhone,5/2/2023
2954,416,AirPods,5/10/2022
2955,618,MacBook,5/5/2024
2956,360,Apple Watch,9/11/2023
2957,291,Apple Watch,10/18/2023
2958,532,MacBook,3/6/2024
2959,249,iPhone,10/30/2022
2960,133,iPhone,4/14/2022
2961,545,iPhone,6/26/2022
2962,740,Apple Watch,5/5/2022
2963,219,Apple Watch,1/31/2022
2964,801,MacBook,4/24/2022
2965,385,iPhone,7/6/2023
2966,364,MacBook,6/4/2022
2967,522,Apple Watch,1/18/2024
2968,647,AirPods,4/7/2023
2969,470,iPad,6/27/2022
2970,341,MacBook,6/20/2023
2971,420,Apple Watch,3/10/2022
2972,993,AirPods,12/11/2022
2973,233,iPhone,6/13/2023
2974,939,AirPods,10/21/2024
2975,804,iPad,1/12/2023
2976,303,iPad,8/23/2024
2977,490,AirPods,9/1/2023
2978,894,AirPods,1/30/2024
2979,826,AirPods,9/19/2023
2980,320,Apple Watch,6/26/2022
2981,344,MacBook,8/27/2024
2982,352,MacBook,3/22/2023
2983,639,Apple Watch,12/1/2024
2984,382,iPhone,1/19/2024
2985,523,iPad,9/28/2024
2986,133,AirPods,12/9/2023
2987,457,AirPods,7/5/2024
2988,888,iPhone,2/10/2022
2989,268,MacBook,4/27/2023
2990,524,iPhone,2/15/2023
2991,871,iPhone,1/1/2022
2992,184,iPhone,12/5/2023
2993,872,iPad,12/8/2023
2994,441,Apple Watch,9/24/2022
2995,295,MacBook,5/9/2023
2996,634,MacBook,4/11/2023
2997,556,iPad,11/22/2024
2998,210,MacBook,8/8/2024
2999,969,AirPods,6/17/2024
3000,887,MacBook,11/24/2024
3001,639,iPhone,6/26/2023
3002,745,iPad,8/10/2022
3003,698,MacBook,8/3/2023
3004,769,Apple Watch,4/26/2022
3005,578,iPhone,4/18/2022
3006,549,AirPods,4/15/2023
3007,668,iPad,11/7/2023
3008,429,Apple Watch,3/29/2024
3009,516,iPhone,2/9/2022
3010,808,AirPods,8/20/2022
3011,449,Apple Watch,4/2/2024
3012,869,AirPods,6/6/2023
3013,282,MacBook,1/1/2023
3014,743,iPad,1/18/2023
3015,641,iPad,1/8/2024
3016,723,iPhone,10/6/2022
3017,476,iPad,9/8/2022
3018,845,Apple Watch,7/20/2023
3019,724,MacBook,5/21/2022
3020,391,Apple Watch,10/9/2024
3021,681,MacBook,5/16/2022
3022,404,iPhone,8/10/2022
3023,987,iPad,7/17/2023
3024,522,MacBook,6/28/2024
3025,424,iPhone,2/23/2023
3026,201,AirPods,3/31/2023
3027,600,MacBook,8/21/2024
3028,556,MacBook,10/4/2024
3029,635,iPad,10/9/2024
3030,624,Apple Watch,4/29/2023
3031,328,iPad,4/19/2023
3032,197,iPad,8/12/2024
3033,192,iPad,4/8/2022
3034,308,iPhone,7/21/2024
3035,364,iPhone,1/3/2022
3036,569,AirPods,3/22/2023
3037,629,iPhone,5/17/2023
3038,207,iPad,4/24/2022
3039,894,Apple Watch,5/3/2024
3040,585,iPad,10/29/2022
3041,295,iPhone,6/17/2022
3042,226,Apple Watch,8/12/2024
3043,135,AirPods,12/11/2022
3044,224,Apple Watch,1/18/2024
3045,135,iPad,11/18/2024
3046,849,MacBook,10/5/2022
3047,493,AirPods,3/31/2024
3048,247,Apple Watch,6/9/2022
3049,615,MacBook,4/12/2023
3050,493,iPhone,7/6/2022
3051,698,iPhone,4/25/2022
3052,272,iPhone,3/11/2023
3053,934,iPad,3/23/2022
3054,341,iPad,4/16/2022
3055,294,MacBook,8/27/2023
3056,486,MacBook,8/31/2023
3057,811,iPhone,8/8/2022
3058,763,iPad,2/21/2023
3059,771,iPad,6/19/2024
3060,567,AirPods,3/7/2023
3061,176,Apple Watch,6/18/2022
3062,675,AirPods,7/6/2022
3063,412,iPad,4/1/2024
3064,227,iPhone,7/20/2024
3065,598,Apple Watch,6/22/2024
3066,507,MacBook,6/7/2023
3067,122,AirPods,7/29/2024
3068,148,Apple Watch,11/2/2024
3069,617,iPad,9/11/2024
3070,101,iPhone,9/11/2022
3071,257,iPhone,8/2/2024
3072,947,Apple Watch,3/4/2024
3073,360,iPhone,9/24/2022
3074,229,AirPods,10/13/2023
3075,177,iPad,10/30/2023
3076,143,Apple Watch,4/22/2024
3077,999,MacBook,5/15/2024
3078,781,MacBook,3/1/2023
3079,152,Apple Watch,12/20/2022
3080,727,iPhone,3/21/2024
3081,484,iPhone,7/23/2024
3082,703,Apple Watch,6/7/2022
3083,791,Apple Watch,10/29/2023
3084,899,iPad,8/1/2023
3085,990,MacBook,4/8/2023
3086,608,Apple Watch,5/12/2023
3087,948,MacBook,9/7/2022
3088,249,Apple Watch,2/17/2023
3089,624,MacBook,4/22/2024
3090,591,Apple Watch,4/11/2024
3091,196,MacBook,1/9/2023
3092,402,iPhone,10/13/2023
3093,369,iPhone,7/3/2022
3094,527,Apple Watch,7/10/2022
3095,293,iPhone,5/6/2024
3096,352,MacBook,2/28/2024
3097,657,MacBook,5/22/2022
3098,995,iPhone,2/5/2023
3099,187,iPhone,11/4/2022
3100,169,AirPods,2/6/2024
3101,787,iPhone,4/5/2023
3102,431,Apple Watch,9/19/2023
3103,943,Apple Watch,5/1/2024
3104,616,Apple Watch,6/26/2022
3105,409,Apple Watch,4/7/2024
3106,614,iPhone,5/25/2024
3107,565,AirPods,1/23/2023
3108,311,AirPods,3/27/2022
3109,708,Apple Watch,2/15/2024
3110,666,MacBook,7/15/2022
3111,408,Apple Watch,1/31/2023
3112,641,AirPods,7/19/2023
3113,546,Apple Watch,11/26/2022
3114,658,AirPods,7/19/2023
3115,409,AirPods,7/20/2022
3116,459,iPhone,4/5/2024
3117,959,AirPods,4/26/2024
3118,728,AirPods,1/28/2022
3119,183,AirPods,3/21/2022
3120,330,MacBook,7/25/2024
3121,350,iPhone,12/9/2023
3122,376,iPhone,4/17/2022
3123,104,MacBook,7/4/2022
3124,911,AirPods,2/7/2022
3125,996,iPhone,4/12/2023
3126,753,MacBook,8/28/2023
3127,612,MacBook,12/1/2022
3128,472,iPhone,9/18/2023
3129,176,AirPods,5/26/2023
3130,360,iPad,11/2/2024
3131,140,iPhone,2/1/2024
3132,146,AirPods,11/2/2022
3133,584,iPad,8/26/2023
3134,701,iPhone,5/8/2024
3135,199,MacBook,10/1/2022
3136,453,iPhone,3/3/2022
3137,144,MacBook,10/9/2024
3138,290,iPhone,8/17/2024
3139,629,iPad,6/24/2023
3140,407,AirPods,6/19/2023
3141,986,AirPods,7/25/2023
3142,210,iPad,3/10/2023
3143,402,Apple Watch,8/31/2024
3144,419,Apple Watch,5/11/2024
3145,520,MacBook,1/23/2023
3146,227,iPad,5/12/2022
3147,808,iPhone,12/9/2023
3148,193,iPad,5/7/2024
3149,262,iPad,5/24/2023
3150,954,MacBook,8/6/2022
3151,835,iPhone,8/25/2024
3152,572,iPad,8/12/2023
3153,916,iPad,8/28/2022
3154,659,iPad,10/29/2022
3155,689,iPad,10/3/2024
3156,487,AirPods,7/8/2023
3157,151,iPad,10/9/2023
